Paper ID,Paper Title,Author Names,Primary Subject Area,Secondary Subject Areas,Status,Day.Time,Poster #,Topic,,Topic Legend,
2867,EV-Gait: Event-based Robust Gait Recognition using Dynamic Vision Sensors,"Yanxiang Wang (Harbin Engineering University); Yiran Shen (Data61, CSIRO)*; Bowen Du (University of Warwick); Kai Wu (Fudan University); Guangrong Zhao (Harbin Engineering University); Jianguo Sun (Harbin Engineering University); Hongkai Wen (University of Warwick)",Vision Applications and Systems,"Face, Gesture, and Body Pose ; Others; Recognition: Detection, Categorization, Retrieval",Poster,2.1,213,O,,,
2907,Deep Supervised Automatic Tooth Instance Segmentation and Identification from Cone Beam Computed Tomography Images,Zhiming Cui (HKU)*; Changjian Li (The University of Hong Kong); Wenping Wang (The University of Hong Kong),"Medical, Biological and Cell Microscopy","Recognition: Detection, Categorization, Retrieval; Segmentation, Grouping and Shape",Poster,2.1,214,O,,,
3007,Modularized Textual Grounding for Counterfactual Resilience,"Zhiyuan Fang (Arizona State University)*; Shu Kong (University of California, Irvine); Charless Fowlkes (UC Irvine); Yezhou Yang (Arizona State University)",Vision Applications and Systems,"Recognition: Detection, Categorization, Retrieval; Vision + Language",Poster,2.1,215,O,,,
3124,L3-Net: Towards Learning based LiDAR Localization for Autonomous Driving,Weixin Lu (Baidu ADU); Yao Zhou (Baidu ADU); Guowei Wan (Baidu Company); Shenhua Hou (Baidu ADU); Shiyu Song (Baidu ADU)*,Robotics + Driving,Vision Applications and Systems,Poster,2.1,216,O,,,
2969,Bidirectional Learning for Domain Adaptation of Semantic Segmentation,Yunsheng Li (UCSD)*; Lu Yuan (Microsoft); Nuno Vasconcelos (UC San Diego),Deep Learning,"Segmentation, Grouping and Shape",Poster,2.2,1,A,,,
3330,Enhanced Bayesian Compression via Deep Reinforcement Learning,Xin Yuan (Tsinghua University); Liangliang Ren (Tsinghua University); Jiwen Lu (Tsinghua University)*; Jie Zhou (Tsinghua University),Deep Learning,"Recognition: Detection, Categorization, Retrieval",Poster,2.2,2,A,,,
3387,Strong-Weak Distribution Alignment for Adaptive Object Detection,Kuniaki Saito (Boston University)*; Yoshitaka Ushiku (The University of Tokyo); Tatsuya Harada (The University of Tokyo); Kate Saenko (Boston University),Deep Learning,"Recognition: Detection, Categorization, Retrieval; Representation Learning",Poster,2.2,3,A,,,
3429,MFAS: Multimodal Fusion Architecture Search,Juan-Manuel Perez-Rua (Samsung)*; Valentin Vielzeuf (Orange Labs / University of Caen); Stephane Pateux (Orange Labs); Moez Baccouche (Orange Labs); Frederic Jurie (University of Caen),Deep Learning,Others; Representation Learning,Poster,2.2,4,A,,,
3440,Disentangling Adversarial Robustness and Generalization,David Stutz (Max Planck Institute for Informatics)*; Matthias Hein (University of Tübingen); Bernt Schiele (MPI Informatics),Deep Learning,Datasets and Evaluation; Representation Learning,Poster,2.2,5,A,,,
3483,ShieldNets: Defending Against Adversarial Attacks using Policy Gradient Reinforcement Learning,"Rajkumar Theagarajan (University of California, Riverside)*; Ming Chen ( Lawrence Berkeley National Laboratory); BIR BHANU (UC RIVERSIDE, USA.); Jing Zhang (KLA-Tencor)",Deep Learning,Computer Vision Theory; Others; Vision Applications and Systems,Poster,2.2,6,A,,,
3487,Deeply-Supervised Knowledge Synergy,Dawei Sun (Tsinghua University); Anbang Yao (Intel Labs China)*; Aojun Zhou (Intel Labs China); Hao Zhao (Intel Labs China),Deep Learning,"Optimization Methods; Recognition: Detection, Categorization, Retrieval",Poster,2.2,7,A,,,
3503,Dual Residual Networks Leveraging the Potential of Paired Operations for Image Restoration,Xing Liu (Tohoku university)*; Masanori Suganuma (RIKEN AIP / Tohoku University); Zhun Sun (RIKEN Center for AIP); Takayuki Okatani (Tohoku University/RIKEN AIP),Deep Learning,Computational Photography; Image and Video Synthesis; Low-level Vision; Vision Applications and Syst,Poster,2.2,8,A,,,
3543,Probabilistic End-to-end Noise Correction for Learning with Noisy Labels,Kun Yi (Nanjing University); Jianxin Wu (Nanjing University)*,Deep Learning,"Others; Recognition: Detection, Categorization, Retrieval",Poster,2.2,9,A,,,
3547,Attention-guided Unified Network for Panoptic Segmentation,"Yanwei Li (Institute of Automation, CAS; University of Chinese Academy of Sciences)*; Zheng Zhu (Institute of Automation, Chinese Academy of Sciences); Xinze Chen (Horizon Robotics); Lingxi Xie (Johns Hopkins University); Guan Huang (Horizon Robotics); Xingang Wang (Institute of Automation, CAS); Dalong Du (Horizon Robotics)",Deep Learning,"Scene Analysis and Understanding; Segmentation, Grouping and Shape",Poster,2.2,10,A,,,
3583,NAS-FPN: Learning Scalable Feature Pyramid Architecture for Object Detection,Golnaz Ghiasi (Google Brain)*; Tsung-Yi Lin (Google Brain); Quoc Le (Google Brain),Deep Learning,"Recognition: Detection, Categorization, Retrieval",Poster,2.2,11,A,,,
3645,OICSR: Out-In-Channel Sparsity Regularization for Compact Deep Neural Networks,Jiashi Li (Beijing University of Posts and Telecommunications)*; Jingyu Wang (Beijing University of Posts and Telecommunications); Qi Qi (Beijing University of Posts and Telecommunications); Ce Ge (Beijing University of Posts and Telecommunications); Yujian Li (Beijing University of Posts and Telecommunications); Zhangzhang Yue (Beijing University of Posts and Telecommunications); Haifeng Sun (Beijing University of Posts and Telecommunications),Deep Learning,,Poster,2.2,12,A,,,
3667,Semantically Aligned Bias Reducing Zero Shot Learning,Akanksha Paul (IIT Ropar)*; Narayanan C Krishnan (IIT Ropar); Prateek Munjal (IIT Ropar),Deep Learning,"Recognition: Detection, Categorization, Retrieval",Poster,2.2,13,A,,,
3737,Feature Space Perturbations Yield More Transferable Adversarial Examples,Nathan Inkawhich (Duke University)*; Wei Wen (Duke University); Yiran Chen (Duke University); Hai Li (Duke University),Deep Learning,Others; Vision Applications and Systems,Poster,2.2,14,A,,,
3787,IGE-Net: Inverse Graphics Energy Networks\\for Human Pose Estimation and Single-View Reconstruction,"Dominic Jack (Queensland University of Technology)*; Frederic Maire (Queensland University of Technology); SAREH SHIRAZI (Queensland University of Technology, Australia); Anders Eriksson (Queensland University of Technology)",Deep Learning,,Poster,2.2,15,A,,,
3815,Accelerating Convolutional Neural Networks via Activation Map Compression,Georgios Georgiadis (Samsung)*,Deep Learning,,Poster,2.2,16,A,,,
3844,Knowledge Distillation via Instance Relationship Graph,"Yufan Liu (Institute of Automation, Chinese Academy Sciences); Jiajiong Cao (Ant Financial); Bing Li (National Laboratory of Pattern Recognition (NLPR), Institute of Automation, Chinese Academy of Sciences)*; Chunfeng Yuan (NLPR); Weiming Hu (Institute of Automation，Chinese Academy of Sciences); Yangxi Li (National Computer network Emergency Response technical Team/Coordination Center of China); Yunqiang Duan (National Computer Network Emergency Response Technical Team/Coordination Center of China)",Deep Learning,"Optimization Methods; Recognition: Detection, Categorization, Retrieval",Poster,2.2,17,A,,,
3943,PPGNet: Learning Point-Pair Graph for Line Segment Detection,Ziheng Zhang (Shanghaitech University); Zhengxin Li (ShanghaiTech University)*; Ning Bi (Shanghaitech University); Jia Zheng (ShanghaiTech University); Jinlei Wang (Shanghaitech University); Kun Huang (ShanghaiTech); Weixin Luo (Shanghaitech University); Yanyu Xu (Shanghaitech University); Shenghua Gao (Shanghaitech University),Deep Learning,Vision + Graphics,Poster,2.2,18,A,,,
3951,Building Detail-Sensitive Semantic Segmentation Networks with Polynomial Pooling,"Zhen Wei (Institute of Information Engineering, the Chinese Academy of Sciences)*; Jingyi Zhang (University of Electronic Science and Technology of China); Li Liu (the inception institute of artificial intelligence); Fan Zhu (Inception Institute of Artificial Intelligence); Fumin Shen (UESTC); yao sun (iie); si liu (Beihang University); Fan Zhu (the inception institute of artificial intelligence ); Yi Zhou (Inception Institute of Artificial Intelligence); Ling Shao (Inception Institute of Artificial Intelligence)",Deep Learning,"Segmentation, Grouping and Shape",Poster,2.2,19,A,,,
3967,Variational Bayesian Dropout,Yuhang Liu (Wuhan University); Wenyong Dong (Wuhan University)*; Lei Zhang (The University of Adelaide); Dong Gong (The University of Adelaide); Qinfeng Shi (University of Adelaide),Deep Learning,"Recognition: Detection, Categorization, Retrieval; Statistical Learning",Poster,2.2,20,A,,,
4013,AANet: Attribute Attentio Network for Person Re-Identification,Chiat Pin Tay (Nanyang Technological University)*; Sharmili Roy (Nanyang Technological University); Kim Yap (Nanyang Technological University),Deep Learning,"Recognition: Detection, Categorization, Retrieval; Representation Learning",Poster,2.2,21,A,,,
4106,Overcoming Limitations of Mixture Density Networks: A Sampling and Fitting Framework for Multimodal Future Prediction,Osama Makansi (University of Freiburg)*; Eddy Ilg (University of Freiburg); Özgün Çiçek (University of Freiburg); Thomas Brox (University of Freiburg),Deep Learning,Robotics + Driving; Statistical Learning,Poster,2.2,22,A,,,
4129,A Main/Subsidiary Network Framework for Simplifying Binary Neural Networks,Yinghao Xu (Zhejiang University)*; Xin Dong (Harvard Univeristy); Yudian Li (None); Hao Su (UCSD),Deep Learning,Deep Learning,Poster,2.2,23,A,,,
4131,PointNetLK: Robust & Efficient Point Cloud Registration using PointNet,Hunter M Goforth (Carnegie Mellon University)*; Arun Srivatsan Rangaprasad (Carnegie Mellon University); Yasuhiro Aoki (Fujitsu Laboratries Ltd.); Simon Lucey (CMU),Deep Learning,3D from Multiview and Sensors; Motion and Tracking,Poster,2.2,24,A,,,
1462,Panoptic Feature Pyramid Network,Alexander Kirillov (Facebook AI Reserach)*; Kaiming He (Facebook AI Research); Ross Girshick (FAIR); Piotr Dollar (FAIR),"Recognition: Detection, Categorization, Retrieval","Segmentation, Grouping and Shape",Oral,2.2,25,B,,,
2705,Mask Scoring R-CNN,Zhaojin Huang (Huazhong University of Science and Technology); Lichao Huang (Horizon Robotics); Yongchao Gong (Horizon Robotics ); Chang Huang (Horizon Robotics); Xinggang Wang (Huazhong Univ. of Science and Technology)*,"Recognition: Detection, Categorization, Retrieval",,Oral,2.2,26,B,,,
3864,Reasoning-RCNN: Unifying Adaptive Global Reasoning into Large-scale Object Detection,Hang Xu (Huawei Noah's Ark Lab); ChenHan Jiang (Sun Yat-sen University); Xiaodan Liang (Sun Yat-sen University)*; Liang Lin (Sun Yat-sen University); Zhenguo Li (Huawei Noah's Ark Lab),"Recognition: Detection, Categorization, Retrieval",Deep Learning ; Visual Reasoning,Oral,2.2,27,B,,,
1476,Cross-Modality Personalization for Retrieval,Nils Murrugarra-Llerena (University of Pittsburgh)*; Adriana Kovashka (University of Pittsburgh),"Recognition: Detection, Categorization, Retrieval",Datasets and Evaluation; Vision + Language,Oral,2.2,28,B,,,
2623,Composing Text and Image for Image Retrieval - An Empirical Odyssey,"Nam Vo (Georgia Institute of Technology)*; Lu Jiang (Google); Chen Sun (Google); Kevin Murphy (Google); Li-Jia Li (Stanford); Li Fei-Fei (Stanford University); James Hays (Georgia Institute of Technology, USA)","Recognition: Detection, Categorization, Retrieval",Datasets and Evaluation; Representation Learning; Vision + Language,Oral,2.2,29,B,,,
3524,Arbitrary Shape Scene Text Detection with Adaptive Text Region Representation,"Xiaobing Wang (Samsung Research Institute China-Beijing)*; yingying jiang ( Samsung Research China,Beijing); Zhenbo Luo ( Samsung Research Institute China-Beijing); Cheng-lin Liu (Institute of Automation of Chinese Academy of Sciences); Hyunsoo Choi (SAMSUNG ELECTRONICS CO.,LTD); Sungjin Kim (SAMSUNG ELECTRONICS CO.,LTD)","Recognition: Detection, Categorization, Retrieval",Vision Applications and Systems,Oral,2.2,30,B,,,
2657,Adaptive NMS: Refining Pedestrian Detection in a Crowd,"Songtao Liu (BUAA); Di Huang (Beihang University, China)*; Yunhong Wang (State Key Laboratory of Virtual Reality Technology and System, Beihang University, Beijing 100191, China)","Recognition: Detection, Categorization, Retrieval","Face, Gesture, and Body Pose",Oral,2.2,31,B,,,
3517,"Point in, Box out: Beyond Counting Persons in Crowds",yuting liu (sichuan university)*; Miaojing Shi (Inria Rennes); Qijun Zhao (Sichuan University); Xiaofang Wang (Inria Rennes),"Recognition: Detection, Categorization, Retrieval",,Oral,2.2,32,B,,,
6264,Locating Objects Without Bounding Boxes,Javier Ribera (Purdue University)*; David Güera (Purdue University); Yuhao Chen (Purdue University); Edward Delp (Purdue University),"Recognition: Detection, Categorization, Retrieval",,Oral,2.2,33,B,,,
3333,FineGAN: Unsupervised Hierarchical Disentanglement for Fine-Grained Object Generation and Discovery,"Krishna Kumar Singh (University of California Davis)*; Utkarsh Ojha (University of California, Davis); Yong Jae Lee (University of California, Davis)","Recognition: Detection, Categorization, Retrieval",Image and Video Synthesis,Oral,2.2,34,B,,,
3505,Mutual Learning of Complementary Networks via Residual Correction for Improving Semi-Supervised Classification,Si Wu (South China University of Technology)*; Jichang Li (South China University of Technology); Cheng Liu (City University of Hong Kong); Zhiwen Yu (South China University of Technology); Hau San Wong (City University of Hong Kong),"Recognition: Detection, Categorization, Retrieval",Deep Learning,Oral,2.2,35,B,,,
4012,Sampling Techniques for Large-Scale Object Detection from Sparsely Annotated Objects,"Yusuke Niitani (Preferred Networks, Inc.)*; Takuya Akiba (Preferred Networks, Inc.); Tommi Kerola (Preferred Networks, Inc.); Toru Ogawa (Preferred Networks, Inc.); Shotaro Sano (Preferred Networks, Inc.); Shuji Suzuki (Preferred Networks, Inc.)","Recognition: Detection, Categorization, Retrieval",Deep Learning,Oral,2.2,36,B,,,
4099,Curls & Whey: Boosting Black-Box Adversarial Attacks,Yucheng Shi (Tianjin University); Siyu Wang (Tianjin University); Yahong Han (Tianjin University)*,"Recognition: Detection, Categorization, Retrieval",Vision Applications and Systems,Oral,2.2,37,B,,,
5988,Barrage of Random Transforms for Adversarially Robust Defense,Edward Raff (Booz Allen Hamilton)*; Jared Sylvester (Booz Allen Hamilton); Steven Forsyth (Nvidia); Mark McLean (Laboratory for Physical Sciences),"Recognition: Detection, Categorization, Retrieval","Big Data, Large Scale Methods ; Deep Learning",Oral,2.2,38,B,,,
4648,Aggregation Cross-Entropy for Sequence Recognition,Zecheng Xie (South China University of Technology); Yaoxiong Huang (South China University of Technology); Yuanzhi Zhu (South China University of Technology); Lianwen Jin (South China University of Technology)*; Yuliang Liu (South China University of Technology); Lele Xie (South China University of Technology),"Recognition: Detection, Categorization, Retrieval",Deep Learning ; Document Analysis ; Statistical Learning; Vision Applications and Systems,Oral,2.2,39,B,,,
4674,LaSO: Label-Set Operations networks for multi-label few-shot learning,"Amit Alfassy (IBM-Research); Leonid Karlinsky (IBM-Research)*; Amit Aides (IBM); Joseph Shtok (IBM-Reseach); Sivan Harary (IBM-Research); Rogerio Feris (IBM Research AI, MIT-IBM Watson AI Lab); Raja Giryes (Tel Aviv University); Alex Bronstein (Technion)","Recognition: Detection, Categorization, Retrieval",Deep Learning,Oral,2.2,40,B,,,
5352,Few-Shot Learning with Localization in Realistic Settings,Davis Wertheimer (Cornell)*; Bharath Hariharan (Cornell University),"Recognition: Detection, Categorization, Retrieval","Deep Learning ; Segmentation, Grouping and Shape",Oral,2.2,41,B,,,
5575,AdaGraph: Unifying Predictive and Continuous Domain Adaptation through Graphs,Massimiliano Mancini (Sapienza University of Rome)*; Samuel Rota Bulò (Mapillary Research); Barbara Caputo (IIT); Elisa Ricci (FBK - Technologies of Vision),"Recognition: Detection, Categorization, Retrieval",Deep Learning,Oral,2.2,42,B,,,
